"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"184","ASU","ASUVTC001401","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0141",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.3888979999999,-110.711045,2140,2151.23500346425,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,14.0754277037643,14.1414451644247
"185","ASU","ASUVTC001403","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0142",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.388368,-110.711425,2134,2143.62759856478,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,12.4329511689425,12.4912649823458
"186","ASU","ASUVTC001405","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0143",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.389541,-110.710632,2121,2149.65261883341,"ear","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,31.3819828943107,31.5291726539949
"187","ASU","ASUVTC001406","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0144",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.3893899999999,-110.711019,2124,2157.89479739527,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,36.6416972738465,36.8135564783563
"188","ASU","ASUVTC001408","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0145",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.38904,-110.711622,2147,2162.31092353885,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,18.1922646862748,18.2775911959572
"189","ASU","ASUVTC001410","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0146",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.389327,-110.710454,2118,2140.70924505966,"ear","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,25.421073302885,25.5403048276413
"190","ASU","ASUVTC001411","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0147",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.3899449999999,-110.710479,2132,2150.3148605348,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,21.1085225938456,21.2075271206895
"191","ASU","ASUVTC001413","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0148",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.3901929999999,-110.710319,2138,2152.60559775438,"ear","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,17.4343314487773,17.5161030520836
"192","ASU","ASUVTC001415","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0149",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Hillside NE of Rose Canyon Lake",32.3903,-110.710455,2140,2157.66999784635,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,20.5104220858641,20.6066213639023
"193","ASU","ASUVTC001417","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0150",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Riparian Corridor E (Upstream) of Rose Canyon Lake",32.3894,-110.708213,2102,2145.85766720944,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,46.475971091727,46.6939556288774
"194","ASU","ASUVTC001420","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0151",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Riparian Corridor E (Upstream) of Rose Canyon Lake",32.389332,-110.708237,2102,2147.40124907956,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,48.0195529618469,48.2447773042474
"195","ASU","ASUVTC001421","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Zamora Chavez, Luisa; Liao, Rosie; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0152",2022-05-14,"Santa Catalina Mts., Rose Canyon Campground, Riparian Corridor E (Upstream) of Rose Canyon Lake",32.389265,-110.708297,2102,2148.25291242665,"feces","Madrean Oak Woodland","unburned","MATERIAL_SAMPLE","ASU post-2020","OWS",NA,48.8712163089368,49.1004351765976
"196","ASU","ASUVTC002285","Rodentia","Cricetidae","Neotoma","Neotoma albigula","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0113",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449136,-110.737852,2064,2087.21029872249,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,25.6064822475495,25.7265833890569
"197","ASU","ASUVTC002342","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0117",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4495939999999,-110.73868,2088,2088.52079966588,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,3.05726973234648,3.07160913208133
"198","ASU","ASUVTC002344","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0118",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449939,-110.736221,2067,2071.20614581954,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,6.61986516227542,6.65091407227127
"199","ASU","ASUVTC002346","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0119",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449615,-110.738681,2088,2089.04639966596,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,3.58286973242646,3.59967433450248
"200","ASU","ASUVTC002351","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0121",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449778,-110.738137,2091,2092.87407492006,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,4.42808080420237,4.44884966866921
"201","ASU","ASUVTC002353","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0122",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.450637,-110.736768,2064,2065.33032108172,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,3.72650460677949,3.74398289422172
"202","ASU","ASUVTC002355","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0123",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4506969999999,-110.7368,2063,2064.62995139982,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,4.02028965232118,4.03914586895283
"203","ASU","ASUVTC002357","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0124",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.450487,-110.736588,2060,2065.34871755619,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.72151999101519,7.75773595211942
"204","ASU","ASUVTC002359","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0125",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4502889999999,-110.736276,2063,2062.74958033685,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,2.13991858935121,2.14995537077356
"205","ASU","ASUVTC002361","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0126",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449883,-110.736979,2082,2089.8664016602,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,10.3678000913149,10.416427802605
"206","ASU","ASUVTC002363","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0127",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.450591,-110.73669,2061,2064.87744372405,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,6.25609143143379,6.28543414688475
"207","ASU","ASUVTC002365","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0128",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4496529999999,-110.738424,2094,2090.42130533993,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,-1.00715295825202,1.0118767707144
"208","ASU","ASUVTC002367","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0129",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.448816,-110.737647,2076,2081.13255135158,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.59887814734291,7.63451888592031
"209","ASU","ASUVTC002369","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0130",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4491009999999,-110.737835,2065,2086.66069819621,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,24.0627269938282,24.1755875168709
"210","ASU","ASUVTC002371","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0131",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449677,-110.738312,2088,2090.82800045158,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,5.36447051804642,5.38963129673408
"211","ASU","ASUVTC002373","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0132",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4493179999999,-110.737779,2072,2089.63239698501,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,20.0753426905386,20.1695013316974
"212","ASU","ASUVTC002375","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0133",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4490509999999,-110.737698,2076,2085.91799953367,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,12.3843263294329,12.4424120795405
"213","ASU","ASUVTC002377","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0134",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449451,-110.737698,2074,2091.3344001325,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,19.7890363831457,19.8818521723655
"214","ASU","ASUVTC002379","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0135",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4496639999999,-110.738276,2092,2090.99360045115,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,1.55345160785099,1.56073770476878
"215","ASU","ASUVTC002382","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0136",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4489919999999,-110.737639,2077,2084.85599953329,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,10.3281716016115,10.3766134448544
"216","ASU","ASUVTC002384","Rodentia","Cricetidae","Sigmodon","Sigmodon ochrognathus","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0140",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449879,-110.738057,2090,2094.12133515098,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,6.66949576256371,6.70077745313796
"217","ASU","ASUVTC002386","Rodentia","Cricetidae","Sigmodon","Sigmodon ochrognathus","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0141",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4490249999999,-110.737736,2075,2085.44999953385,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,12.9104810570546,12.9710346113215
"218","ASU","ASUVTC002388","Rodentia","Cricetidae","Sigmodon","Sigmodon ochrognathus","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0142",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449885,-110.738003,2089,2094.17199981343,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.71431515245493,7.75049732096996
"219","ASU","ASUVTC002390","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0143",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449154,-110.737861,2065,2087.4860616265,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,24.8880904241183,25.0048221188892
"220","ASU","ASUVTC002392","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0144",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4495229999999,-110.737723,2090,2091.76280013244,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,4.31096074402382,4.33118028458177
"221","ASU","ASUVTC002394","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0145",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4498719999999,-110.738035,2089,2094.07839981326,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.62071515228516,7.65645831216336
"222","ASU","ASUVTC002396","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0146",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449643,-110.737352,2083,2092.59289009306,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,12.1001337967332,12.1568866090614
"223","ASU","ASUVTC002398","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0147",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449026,-110.73765,2077,2085.46799953376,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,10.9401716020818,10.9914838864086
"224","ASU","ASUVTC000622","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0024",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.439863,-110.789087,2753,2771.45730079232,"ear","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,24.8808771102648,24.9975749726951
"225","ASU","ASUVTC000626","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","m","Rowsey, Dakota M.; Upham, Nathan S.","DMR0028",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.439894,-110.788067,2764,2772.77707699989,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,15.2649513159797,15.3365479554705
